org.clever.Common.XMPPCommunicator.ConnectionXMPP: connect 2014-03-24 11:40:00,942 [main] INFO  XMPPCommunicator {146}- XMPP connected plain mode
org.clever.HostManager.Dispatcher.NotificationThread: run 2014-03-24 11:40:01,858 [NotificationThread] DEBUG NotificationThread {59}- Start NotificationThread run!
org.clever.HostManager.Dispatcher.DispatcherAgent: sendNotification 2014-03-24 11:40:02,040 [main] DEBUG org.clever.HostManager.Dispatcher.DispatcherAgent {180}- notification sent
org.clever.Common.Communicator.Agent: <init> 2014-03-24 11:40:02,042 [main] DEBUG org.clever.HostManager.Info.InfoAgent {83}- start Agent constructor
org.clever.Common.Initiator.ModuleFactory.ModuleFactory: getInstance 2014-03-24 11:40:02,049 [main] DEBUG ModuleFactory {169}- ModuleFactory created: org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking
org.clever.Common.LoggingPlugins.Log4J.Log4J: <init> 2014-03-24 11:40:02,050 [main] INFO  LoggingAgent {76}- LoggingAgent plugin inizializzato:  
org.clever.Common.LoggingPlugins.Log4J.Log4J: creaDir 2014-03-24 11:40:02,050 [main] DEBUG LoggingAgent {599}- Ho creato: /home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/LOGS/HostManager/Info
org.clever.Common.Communicator.Agent: start 2014-03-24 11:40:02,066 [main] DEBUG org.clever.HostManager.Info.InfoAgent {291}- 
istanzio ModuleCommunicator(agentName), dove agentName: InfoAgent
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:02,068 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:02,069 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:02,072 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.InfoAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:02,073 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/InfoAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,074 [main] INFO  HostCoordinatorHM {187}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,089 [main] INFO  ModuleFactory {130}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,103 [main] INFO  ModuleFactory {145}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,112 [main] INFO  ModuleFactory {152}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,113 [main] INFO  HostCoordinatorHM {189}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,113 [main] DEBUG HostCoordinatorHM {191}- Agent created: org.clever.HostManager.HyperVisor.HyperVisorAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,113 [main] INFO  HostCoordinatorHM {183}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,119 [main] INFO  ModuleFactory {86}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,134 [main] INFO  ModuleFactory {104}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,183 [main] INFO  ModuleFactory {111}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,183 [main] INFO  HostCoordinatorHM {185}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,183 [main] DEBUG HostCoordinatorHM {191}- Agent created: org.clever.HostManager.ImageManager.ImageManagerAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,184 [main] INFO  HostCoordinatorHM {183}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,211 [main] INFO  ModuleFactory {86}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,215 [main] INFO  ModuleFactory {104}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,225 [main] INFO  ModuleFactory {111}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,225 [main] INFO  HostCoordinatorHM {185}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,225 [main] DEBUG HostCoordinatorHM {191}- Agent created: org.clever.HostManager.Monitor.MonitorAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,226 [main] INFO  HostCoordinatorHM {183}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,247 [main] INFO  ModuleFactory {86}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,251 [main] INFO  ModuleFactory {104}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,257 [main] INFO  ModuleFactory {111}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,258 [main] INFO  HostCoordinatorHM {185}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,258 [main] DEBUG HostCoordinatorHM {191}- Agent created: org.clever.HostManager.NetworkManager.NetworkManagerAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,258 [main] INFO  HostCoordinatorHM {183}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,283 [main] INFO  ModuleFactory {86}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,294 [main] INFO  ModuleFactory {104}- Thread ReplacementAgentDead abilitated
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-03-24 11:40:02,301 [main] INFO  ModuleFactory {111}- Thread for replacement started
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,302 [main] INFO  HostCoordinatorHM {185}- #fine lancio agente nell'HC!
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,302 [main] DEBUG HostCoordinatorHM {191}- Agent created: org.clever.Common.Logging.LoggingAgent
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:02,306 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:02,306 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:02,309 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.HostCoordinatorHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:02,310 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/HostCoordinator
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-03-24 11:40:02,310 [main] INFO  HostCoordinatorHM {211}- HostCoordinator created
org.clever.Common.Initiator.Initiator: VerificaNecessitaCM 2014-03-24 11:40:02,374 [main] INFO  Initiator {226}- Number of CM istantiated is 0
org.clever.Common.Initiator.Initiator: VerificaNecessitaCM 2014-03-24 11:40:02,374 [main] INFO  Initiator {226}- Number of CM istantiated is 0
org.clever.Common.Initiator.Initiator: start 2014-03-24 11:40:02,395 [main] INFO  Initiator {327}- Number of CM istantiated: truetreshold is: 1
org.clever.Common.Initiator.Initiator: start 2014-03-24 11:40:02,395 [main] INFO  Initiator {328}- A new Cluster Manager is istantiated!
org.clever.Common.Initiator.Initiator: launchClusterCoordinator 2014-03-24 11:40:02,402 [main] INFO  Initiator {236}- Launching cluster coordinator with classpath: /home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/commons-codec-1.8.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/commons-io-2.4.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/commons-logging-1.1.1.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/gson-2.2.4.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/jdom.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/log4j.jar:dist/clever.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//dist/clever-occi-plugins.jar
org.clever.Common.Initiator.Initiator: launchClusterCoordinator 2014-03-24 11:40:02,403 [main] INFO  Initiator {241}- ClusterCoordinato launching: [Ljava.lang.String;@11d6020
org.clever.Common.LoggingPlugins.Log4J.Log4J: <init> 2014-03-24 11:40:02,951 [main] INFO  LoggingAgent {76}- LoggingAgent plugin inizializzato:  
org.clever.Common.LoggingPlugins.Log4J.Log4J: creaDir 2014-03-24 11:40:02,975 [main] DEBUG LoggingAgent {599}- Ho creato: /home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/LOGS/HostManager/ImageManager
org.clever.Common.LoggingPlugins.Log4J.Log4J: <init> 2014-03-24 11:40:03,066 [main] INFO  LoggingAgent {76}- LoggingAgent plugin inizializzato:  
org.clever.Common.LoggingPlugins.Log4J.Log4J: creaDir 2014-03-24 11:40:03,092 [main] DEBUG LoggingAgent {599}- Ho creato: /home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/LOGS/HostManager/HyperVisor
org.clever.Common.LoggingPlugins.Log4J.Log4J: <init> 2014-03-24 11:40:03,191 [main] INFO  LoggingAgent {76}- LoggingAgent plugin inizializzato:  
org.clever.Common.LoggingPlugins.Log4J.Log4J: creaDir 2014-03-24 11:40:03,219 [main] DEBUG LoggingAgent {599}- Ho creato: /home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/LOGS/HostManager/Monitor
org.clever.Common.LoggingPlugins.Log4J.Log4J: <init> 2014-03-24 11:40:03,306 [main] INFO  LoggingAgent {76}- LoggingAgent plugin inizializzato:  
org.clever.Common.Communicator.Agent: start 2014-03-24 11:40:03,322 [main] DEBUG org.clever.HostManager.ImageManager.ImageManagerAgent {291}- 
istanzio ModuleCommunicator(agentName), dove agentName: ImageManagerAgent
org.clever.Common.LoggingPlugins.Log4J.Log4J: creaDir 2014-03-24 11:40:03,329 [main] DEBUG LoggingAgent {599}- Ho creato: /home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/LOGS/Common/Logging
org.clever.Common.LoggingPlugins.Log4J.Log4J: <init> 2014-03-24 11:40:03,340 [main] INFO  LoggingAgent {76}- LoggingAgent plugin inizializzato:  
org.clever.Common.LoggingPlugins.Log4J.Log4J: creaDir 2014-03-24 11:40:03,361 [main] DEBUG LoggingAgent {599}- Ho creato: /home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/LOGS/HostManager/NetworkManager
org.clever.Common.Communicator.Agent: start 2014-03-24 11:40:03,480 [main] DEBUG org.clever.HostManager.HyperVisor.HyperVisorAgent {291}- 
istanzio ModuleCommunicator(agentName), dove agentName: HyperVisorAgent
org.clever.ClusterManager.ClusterCoordinator.Main: <init> 2014-03-24 11:40:03,484 [main] INFO  Main_ClusterCoordinator {67}- 
 Prima del lancio del costruttore cc!

org.clever.ClusterManager.ClusterCoordinator.Main: <init> 2014-03-24 11:40:03,526 [main] INFO  Main_ClusterCoordinator {69}- 
Dopo il lancio del costruttore CC, si sta x avviare la start()
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:03,529 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: start 2014-03-24 11:40:03,526 [main] INFO  ClusterCoordinator {445}- 
START DI CC

org.clever.Common.Communicator.Agent: start 2014-03-24 11:40:03,563 [main] DEBUG org.clever.HostManager.Monitor.MonitorAgent {291}- 
istanzio ModuleCommunicator(agentName), dove agentName: MonitorAgent
org.clever.Common.Communicator.Agent: start 2014-03-24 11:40:03,716 [main] DEBUG org.clever.Common.Logging.LoggingAgent {291}- 
istanzio ModuleCommunicator(agentName), dove agentName: LoggingAgent
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:03,761 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:03,801 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.Communicator.Agent: start 2014-03-24 11:40:03,837 [main] DEBUG org.clever.HostManager.NetworkManager.NetworkManagerAgent {291}- 
istanzio ModuleCommunicator(agentName), dove agentName: NetworkManagerAgent
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: init 2014-03-24 11:40:03,914 [main] DEBUG ClusterCoordinator {155}- Setting java.library.path ...
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: init 2014-03-24 11:40:03,925 [main] DEBUG ClusterCoordinator {176}- ./libraries:/usr/java/packages/lib/i386:/lib:/usr/lib:./libraries
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: init 2014-03-24 11:40:03,933 [main] DEBUG ClusterCoordinator {201}- 

&&&&& i nuovi valori caricati sono: 4 10
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: init 2014-03-24 11:40:03,934 [main] DEBUG ClusterCoordinator {202}- 

REPLACEAGENTS NEL CC: true
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: init 2014-03-24 11:40:03,934 [main] DEBUG ClusterCoordinator {226}- ./libraries:./libraries:/usr/java/packages/lib/i386:/lib:/usr/lib:./libraries:./libraries
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:03,955 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.ClusterManager.ClusterCoordinator.ClusterCoordinator: connectionManagement 2014-03-24 11:40:03,975 [main] INFO  ClusterCoordinator {250}- Connection to server XMPP: riccardoat port: 5222
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,083 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,083 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,111 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.ImageManagerAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,112 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/ImageManagerAgent
org.clever.Common.Communicator.Agent: getconfiguration 2014-03-24 11:40:04,113 [main] DEBUG org.clever.HostManager.ImageManager.ImageManagerAgent {203}- cfgfile:./cfg/configuration_ImageManager.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-03-24 11:40:04,114 [main] DEBUG org.clever.HostManager.ImageManager.ImageManagerAgent {204}- classpath:/org/clever/HostManager/ImageManager/configuration_ImageManager.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-03-24 11:40:04,114 [main] DEBUG org.clever.HostManager.ImageManager.ImageManagerAgent {214}- Configuration from localfile
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,145 [main] DEBUG ParserXML {269}- name ClassPlugin
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,146 [main] DEBUG ParserXML {270}- text org.clever.HostManager.ImageManagerPlugins.ImageManagerClever.ImageManager
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,146 [main] DEBUG ParserXML {269}- name writeOnCfgFolder
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,155 [main] DEBUG ParserXML {270}- text yes
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,156 [main] DEBUG ParserXML {269}- name moduleName
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,161 [main] DEBUG ParserXML {270}- text ImageManagerAgent
org.clever.Common.SqliteDB.SQLite: openCon 2014-03-24 11:40:04,240 [main] ERROR SQLiteDB {116}- ??XX2Exception caused by connection at the Mapping db:org.sqlite.JDBC
org.clever.Common.SqliteDB.SQLite: <init> 2014-03-24 11:40:04,245 [main] DEBUG SQLiteDB {88}- Is not possible open connection with sqlite DB
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,357 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,385 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.HyperVisorAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,386 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/HyperVisorAgent
org.clever.Common.Communicator.Agent: getconfiguration 2014-03-24 11:40:04,388 [main] DEBUG org.clever.HostManager.HyperVisor.HyperVisorAgent {203}- cfgfile:./cfg/configuration_hypervisor.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-03-24 11:40:04,389 [main] DEBUG org.clever.HostManager.HyperVisor.HyperVisorAgent {204}- classpath:/org/clever/HostManager/HyperVisor/configuration_hypervisor.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-03-24 11:40:04,389 [main] DEBUG org.clever.HostManager.HyperVisor.HyperVisorAgent {214}- Configuration from localfile
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,392 [main] DEBUG ParserXML {269}- name ClassPlugin
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,393 [main] DEBUG ParserXML {270}- text org.clever.HostManager.HyperVisorPlugins.VirtualBox.HvVirtualBox
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,393 [main] DEBUG ParserXML {269}- name writeOnCfgFolder
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,394 [main] DEBUG ParserXML {270}- text yes
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,394 [main] DEBUG ParserXML {269}- name moduleName
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,395 [main] DEBUG ParserXML {270}- text HyperVisorAgent
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,408 [main] DEBUG ParserXML {269}- name pluginParams
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,408 [main] DEBUG ParserXML {270}- text 
                
        
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,467 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,484 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.MonitorAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,489 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/MonitorAgent
org.clever.Common.Communicator.Agent: getconfiguration 2014-03-24 11:40:04,504 [main] DEBUG org.clever.HostManager.Monitor.MonitorAgent {203}- cfgfile:./cfg/configuration_monitor.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-03-24 11:40:04,505 [main] DEBUG org.clever.HostManager.Monitor.MonitorAgent {204}- classpath:/org/clever/HostManager/Monitor/configuration_monitor.xml
org.clever.Common.Communicator.Agent: getconfiguration 2014-03-24 11:40:04,505 [main] DEBUG org.clever.HostManager.Monitor.MonitorAgent {214}- Configuration from localfile
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,528 [main] DEBUG ParserXML {269}- name PluginName
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,531 [main] DEBUG ParserXML {270}- text org.clever.HostManager.MonitorPlugins.Sigar.SigarMonitor
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,532 [main] DEBUG ParserXML {269}- name writeOnCfgFolder
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,532 [main] DEBUG ParserXML {270}- text yes
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,533 [main] DEBUG ParserXML {269}- name moduleName
org.clever.Common.XMLTools.ParserXML: printElementContentText 2014-03-24 11:40:04,557 [main] DEBUG ParserXML {270}- text MonitorAgent
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,653 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-03-24 11:40:04,659 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.LoggingAgentHM
